idx,Date,Time,Temp,pH,DO,EC,,,
3750,29/8/2023,14:48:34,25.88,7.92,9.763,1504,,,
3751,29/8/2023,14:43:34,25.28,7.94,9.706,1504,,,
3752,29/8/2023,14:38:34,25.31,7.95,9.639,1504,,,
3753,29/8/2023,14:33:34,25.17,7.94,9.677,1504,,,
3754,29/8/2023,14:28:33,25.82,7.92,9.216,1504,,,
3755,29/8/2023,14:18:35,25.19,7.93,11.274,1504,,,
3756,29/8/2023,14:13:34,25.29,7.96,9.414,1504,,,
3757,29/8/2023,14:08:34,25.34,7.95,9.181,1504,,,
3758,29/8/2023,13:58:34,24.93,7.93,10.276,1511,,,
3759,29/8/2023,13:53:34,25.24,7.94,10.195,1504,,,
3760,29/8/2023,13:48:34,25.34,7.92,10.202,1511,,,
3761,29/8/2023,13:43:34,25.15,7.96,10.297,1511,,,
3762,29/8/2023,13:38:33,25.31,7.95,10.311,1511,,,
3763,29/8/2023,13:33:34,25.19,7.93,9.932,1511,,,
3764,29/8/2023,13:28:34,25.44,7.94,10.945,1511,,,
3765,29/8/2023,13:23:34,24.48,7.92,10.007,1511,,,
3766,29/8/2023,13:18:34,25.44,7.92,9.99,1505,,,
3767,29/8/2023,13:13:34,25.33,7.92,9.801,1511,,,
3768,29/8/2023,13:08:34,25.27,7.9,10.115,1511,,,
3769,29/8/2023,13:03:34,25.34,7.89,10.457,1511,,,
3770,29/8/2023,12:53:34,25.32,7.9,9.771,1511,,,
3771,29/8/2023,12:43:34,25.29,7.87,10.122,1511,,,
3772,29/8/2023,12:38:33,25.34,7.87,9.538,1511,,,
3773,29/8/2023,12:33:33,25.68,7.85,9.509,1511,,,
3774,29/8/2023,12:28:33,25.15,7.88,9.254,1505,,,
3775,29/8/2023,12:23:34,25.3,7.87,9.538,1511,,,
3776,29/8/2023,12:18:33,25.45,7.84,9.144,1511,,,
3777,29/8/2023,12:13:33,25.14,7.86,9.356,1511,,,
3778,29/8/2023,12:08:34,25.24,7.87,8.984,1518,,,
3779,29/8/2023,12:03:33,25.2,7.85,9.553,1511,,,
3780,29/8/2023,11:58:33,25.29,7.87,9.706,1511,,,
3781,29/8/2023,11:53:34,25.14,7.85,9.232,1511,,,
3782,29/8/2023,11:48:34,25.4,7.83,9.304,1511,,,
3783,29/8/2023,11:43:33,25.46,7.85,9.34,1505,,,
3784,29/8/2023,11:38:33,25.32,7.83,9.392,1505,,,
3785,29/8/2023,11:33:33,25.67,7.83,8.407,1505,,,
3786,29/8/2023,11:28:33,25.35,7.86,9.414,1512,,,
3787,29/8/2023,11:23:34,25.58,7.83,8.859,1512,,,
3788,29/8/2023,11:18:34,25.46,7.84,8.539,1512,,,
3789,29/8/2023,11:13:33,25.42,7.83,9.253,1512,,,
3790,29/8/2023,11:08:34,25.47,7.82,9.232,1512,,,
3791,29/8/2023,11:03:34,25.35,7.83,9.173,1512,,,
3792,29/8/2023,10:58:33,25.56,7.83,9.537,1512,,,
3793,29/8/2023,10:53:34,25.45,7.8,8.903,1512,,,
3794,29/8/2023,10:48:34,25.48,7.82,9.895,1518,,,
3795,29/8/2023,10:43:34,25.43,7.82,8.421,1518,,,
3796,29/8/2023,10:38:33,25.4,7.81,9.282,1518,,,
3797,29/8/2023,10:33:34,24.72,7.83,8.86,1518,,,
3798,29/8/2023,10:28:33,25.48,7.83,8.859,1512,,,
3799,29/8/2023,10:23:33,25.33,7.82,8.517,1512,,,
3800,29/8/2023,10:18:33,25.4,7.79,9.035,1520,,,
3801,29/8/2023,10:13:34,25.23,7.82,8.895,1518,,,
3802,29/8/2023,10:08:33,25.18,7.81,8.627,1512,,,
3803,29/8/2023,10:03:34,25.5,7.83,8.932,1512,,,
3804,29/8/2023,9:58:34,25.35,7.81,8.794,1512,,,
3805,29/8/2023,9:53:34,25.72,7.8,8.217,1518,,,
3806,29/8/2023,9:48:34,25.41,7.81,8.91,1512,,,
3807,29/8/2023,9:43:33,25.52,7.82,8.517,1512,,,
3808,29/8/2023,9:33:34,25.47,7.81,8.326,1512,,,
3809,29/8/2023,9:28:34,25.26,7.76,8.269,1512,,,
3810,29/8/2023,9:23:34,25.5,7.77,8.48,1518,,,
3811,29/8/2023,9:18:33,25.47,7.79,7.59,1512,,,
3812,29/8/2023,9:13:33,25.53,7.79,7.924,1512,,,
3813,29/8/2023,9:08:34,25.56,7.76,7.649,1512,,,
3814,29/8/2023,9:03:34,25.51,7.76,8.362,1520,,,
3815,29/8/2023,8:58:34,25.51,7.76,7.743,1512,,,
3816,29/8/2023,8:53:34,25.61,7.76,7.867,1512,,,
3817,29/8/2023,8:48:34,25.63,7.76,8.373,1520,,,
3818,29/8/2023,8:43:34,25.36,7.76,8.144,1512,,,
3819,29/8/2023,8:38:34,25.68,7.76,7.408,1512,,,
3820,29/8/2023,8:33:34,25.41,7.78,8.276,1520,,,
3821,29/8/2023,8:28:34,25.67,7.76,8.487,1512,,,
3822,29/8/2023,8:23:34,25.49,7.76,8.13,1512,,,
3823,29/8/2023,8:18:34,25.6,7.78,8.18,1512,,,
3824,29/8/2023,8:08:34,25.56,7.75,7.464,1512,,,
3825,29/8/2023,8:03:33,25.8,7.77,7.606,1520,,,
3826,29/8/2023,7:58:33,25.64,7.75,8.464,1512,,,
3827,29/8/2023,7:53:34,25.7,7.77,7.466,1512,,,
3828,29/8/2023,7:48:33,25.67,7.75,8.071,1520,,,
3829,29/8/2023,7:33:34,25.81,7.76,6.839,1520,,,
3830,29/8/2023,7:28:34,25.62,7.73,7.313,1512,,,
3831,29/8/2023,7:23:34,25.65,7.74,7.904,1520,,,
3832,29/8/2023,7:13:33,25.85,7.73,6.231,1520,,,
3833,29/8/2023,7:08:34,25.73,7.74,7.262,1512,,,
3834,29/8/2023,7:03:34,25.12,7.76,8.007,1512,,,
3835,29/8/2023,6:58:34,25.62,7.74,7.619,1512,,,
3836,29/8/2023,6:53:33,25.93,7.75,7.816,1520,,,
3837,29/8/2023,6:48:34,25.84,7.75,7.588,1512,,,
3838,29/8/2023,6:43:34,25.69,7.74,7.61,1512,,,
3839,29/8/2023,6:38:33,25.77,7.74,7.502,1520,,,
3840,29/8/2023,6:33:33,26.04,7.76,7.713,1512,,,
3841,29/8/2023,6:28:33,25.74,7.73,7.203,1512,,,
3842,29/8/2023,6:23:33,25.75,7.75,7.721,1520,,,
3843,29/8/2023,6:18:33,25.53,7.75,7.508,1512,,,
3844,29/8/2023,6:08:33,25.58,7.74,8.238,1514,,,
3845,29/8/2023,6:03:33,25.79,7.76,8.18,1514,,,
3846,29/8/2023,5:58:34,25.75,7.75,7.539,1507,,,
3847,29/8/2023,5:53:34,25.86,7.75,7.128,1507,,,
3848,29/8/2023,5:48:33,25.84,7.76,9.347,1514,,,
3849,29/8/2023,5:43:34,25.83,7.75,7.873,1507,,,
3850,29/8/2023,5:38:33,25.84,7.76,8.093,1507,,,
3851,29/8/2023,5:33:33,25.68,7.76,7.399,1507,,,
3852,29/8/2023,5:28:33,25.89,7.75,7.604,1507,,,
3853,29/8/2023,5:23:33,25.85,7.76,7.333,1507,,,
3854,29/8/2023,5:18:33,25.87,7.77,7.646,1507,,,
3855,29/8/2023,5:13:33,25.81,7.74,7.954,1507,,,
3856,29/8/2023,5:08:33,25.92,7.75,7.319,1507,,,
3857,29/8/2023,5:03:33,25.81,7.76,7.53,1514,,,
3858,29/8/2023,4:58:33,25.82,7.74,7.371,1507,,,
3859,29/8/2023,4:53:33,25.83,7.76,8.332,1514,,,
3860,29/8/2023,4:48:33,26,7.76,7.58,1507,,,
3861,29/8/2023,4:43:34,25.72,7.74,7.991,1514,,,
3862,29/8/2023,4:38:34,25.87,7.79,8.421,1512,,,
3863,29/8/2023,4:33:34,25.69,7.78,7.838,1514,,,
3864,29/8/2023,4:28:33,25.92,7.74,7.873,1514,,,
3865,29/8/2023,4:23:34,25.99,7.77,7.516,1514,,,
3866,29/8/2023,4:18:33,25.88,7.76,8.259,1514,,,
3867,29/8/2023,4:13:34,25.7,7.75,8.203,1514,,,
3868,29/8/2023,4:08:33,25.96,7.77,7.852,1514,,,
3869,29/8/2023,3:58:33,25.88,7.76,9.274,1507,,,
3870,29/8/2023,3:53:33,25.88,7.78,8.027,1507,,,
3871,29/8/2023,3:48:33,25.87,7.78,7.553,1507,,,
3872,29/8/2023,3:43:33,26.01,7.76,8.012,1507,,,
3873,29/8/2023,3:38:33,25.9,7.78,8.457,1507,,,
3874,29/8/2023,3:33:34,25.87,7.74,7.741,1507,,,
3875,29/8/2023,3:28:33,25.87,7.75,7.398,1507,,,
3876,29/8/2023,3:23:34,25.92,7.77,7.851,1507,,,
3877,29/8/2023,3:18:33,25.87,7.75,7.837,1507,,,
3878,29/8/2023,3:13:33,25.83,7.76,7.646,1507,,,
3879,29/8/2023,3:08:33,26.19,7.76,7.319,1502,,,
3880,29/8/2023,3:03:33,25.97,7.76,7.398,1502,,,
3881,29/8/2023,2:58:33,25.74,7.76,7.794,1502,,,
3882,29/8/2023,2:48:33,26.02,7.75,7.465,1502,,,
3883,29/8/2023,2:43:33,26.29,7.76,7.159,1502,,,
3884,29/8/2023,2:38:33,26.04,7.76,7.23,1502,,,
3885,29/8/2023,2:33:33,25.93,7.76,8.012,1502,,,
3886,29/8/2023,2:28:34,26.02,7.77,7.595,1502,,,
3887,29/8/2023,2:23:33,25.82,7.79,7.661,1502,,,
3888,29/8/2023,2:18:33,26.03,7.75,7.888,1502,,,
3889,29/8/2023,2:13:33,26.21,7.77,7.239,1502,,,
3890,29/8/2023,2:08:33,26.02,7.76,6.836,1510,,,
3891,29/8/2023,2:03:33,25.94,7.76,7.684,1510,,,
3892,29/8/2023,1:58:34,25.97,7.78,7.632,1510,,,
3893,29/8/2023,1:53:33,26.02,7.77,7.356,1510,,,
3894,29/8/2023,1:48:33,26.02,7.76,7.254,1510,,,
3895,29/8/2023,1:43:34,26.07,7.79,6.495,1510,,,
3896,29/8/2023,1:38:34,26.09,7.77,7.509,1510,,,
3897,29/8/2023,1:33:34,26.14,7.79,7.828,1510,,,
3898,29/8/2023,1:28:33,26.15,7.78,7.587,1510,,,
3899,29/8/2023,1:23:33,26.05,7.76,7.451,1510,,,
3900,29/8/2023,1:18:34,25.97,7.76,7.217,1510,,,
3901,29/8/2023,1:08:33,26.15,7.76,7.239,1504,,,
3902,29/8/2023,1:03:33,26.16,7.79,7.494,1510,,,
3903,29/8/2023,0:58:33,26.22,7.76,6.96,1504,,,
3904,29/8/2023,0:53:33,26.12,7.79,7.334,1504,,,
3905,29/8/2023,0:48:33,26.23,7.76,7.144,1504,,,
3906,29/8/2023,0:43:33,26.16,7.76,7.288,1504,,,
3907,29/8/2023,0:38:33,26.24,7.79,7.813,1504,,,
3908,29/8/2023,0:33:33,26.17,7.76,6.648,1504,,,
3909,29/8/2023,0:28:33,26.24,7.75,6.896,1504,,,
3910,29/8/2023,0:23:34,26.23,7.76,6.697,1504,,,
3911,29/8/2023,0:18:34,26.25,7.76,7.297,1504,,,
3912,29/8/2023,0:13:33,26.27,7.78,7.427,1504,,,
3913,29/8/2023,0:03:33,26.11,7.76,7.442,1504,,,
3914,28/8/2023,23:53:33,26.15,7.76,6.347,1504,,,
3915,28/8/2023,23:48:34,26.29,7.8,6.51,1504,,,
3916,28/8/2023,23:43:33,26.14,7.76,7.297,1504,,,
3917,28/8/2023,23:38:33,26.24,7.76,7.552,1500,,,
3918,28/8/2023,23:28:33,25.66,7.77,7.32,1500,,,
3919,28/8/2023,23:23:33,26.31,7.78,6.903,1500,,,
3920,28/8/2023,23:18:33,26.6,7.77,7.494,1500,,,
3921,28/8/2023,23:13:37,26.45,7.76,7.122,1500,,,
3922,28/8/2023,23:08:34,26.43,7.76,6.991,1500,,,
3923,28/8/2023,23:03:33,26.39,7.76,7.355,1500,,,
3924,28/8/2023,22:58:34,26.56,7.77,7.676,1500,,,
3925,28/8/2023,22:53:34,26.32,7.76,7.202,1500,,,
3926,28/8/2023,22:48:33,26.29,7.78,7.633,1500,,,
3927,28/8/2023,22:43:33,26.39,7.79,7.324,1500,,,
3928,28/8/2023,22:38:33,26.7,7.78,7.718,1500,,,
3929,28/8/2023,22:33:33,26.42,7.8,7.1,1500,,,
3930,28/8/2023,22:28:33,26.5,7.78,7.362,1504,,,
3931,28/8/2023,22:23:33,26.39,7.77,7.966,1500,,,
3932,28/8/2023,22:18:33,26.56,7.79,7.625,1500,,,
3933,28/8/2023,22:13:33,26.35,7.75,7.355,1500,,,
3934,28/8/2023,22:08:33,26.48,7.79,6.254,1500,,,
3935,28/8/2023,22:03:33,26.47,7.77,6.983,1500,,,
3936,28/8/2023,21:58:34,26.42,7.78,7.078,1500,,,
3937,28/8/2023,21:48:33,26.51,7.78,7.523,1500,,,
3938,28/8/2023,21:43:33,26.49,7.82,7.66,1500,,,
3939,28/8/2023,21:38:33,26.56,7.8,7.734,1494,,,
3940,28/8/2023,21:28:33,26.67,7.8,6.988,1488,,,
3941,28/8/2023,21:23:33,26.6,7.78,5.816,1488,,,
3942,28/8/2023,21:18:33,26.89,7.8,7.201,1494,,,
3943,28/8/2023,21:13:33,26.57,7.78,7.501,1488,,,
3944,28/8/2023,21:08:33,26.6,7.82,7.493,1494,,,
3945,28/8/2023,21:03:33,26.57,7.82,7.229,1494,,,
3946,28/8/2023,20:58:33,26.57,7.78,7.289,1494,,,
3947,28/8/2023,20:53:33,26.68,7.81,6.917,1488,,,
3948,28/8/2023,20:48:33,26.74,7.8,6.582,1488,,,
3949,28/8/2023,20:38:33,26.53,7.82,7.391,1488,,,
3950,28/8/2023,20:33:33,26.62,7.83,7.625,1488,,,
3951,28/8/2023,20:23:33,26.52,7.82,7.638,1488,,,
3952,28/8/2023,20:18:34,26.64,7.82,7.53,1494,,,
3953,28/8/2023,20:13:33,25.94,7.83,6.904,1488,,,
3954,28/8/2023,20:08:33,26.63,7.83,7.362,1488,,,
3955,28/8/2023,20:03:33,26.68,7.83,7.501,1484,,,
3956,28/8/2023,19:58:33,26.66,7.84,7.003,1488,,,
3957,28/8/2023,19:53:33,26.58,7.83,7.063,1484,,,
3958,28/8/2023,19:48:33,26.68,7.84,7.849,1484,,,
3959,28/8/2023,19:43:33,26.59,7.82,7.12,1484,,,
3960,28/8/2023,19:38:33,26.87,7.83,6.552,1484,,,
3961,28/8/2023,19:33:33,26.55,7.85,7.601,1484,,,
3962,28/8/2023,19:28:33,26.97,7.83,7.265,1484,,,
3963,28/8/2023,19:23:33,26.24,7.87,7.407,1484,,,
3964,28/8/2023,19:18:33,26.83,7.86,7.396,1484,,,
3965,28/8/2023,19:13:33,26.73,7.84,7.586,1484,,,
3966,28/8/2023,19:08:34,26.76,7.86,6.959,1484,,,
3967,28/8/2023,19:03:33,26.68,7.85,7.253,1484,,,
3968,28/8/2023,18:58:33,26.77,7.86,7.404,1479,,,
3969,28/8/2023,18:53:33,26.84,7.88,7.646,1484,,,
3970,28/8/2023,18:48:33,26.88,7.87,7.522,1479,,,
3971,28/8/2023,18:43:33,26.8,7.89,7.508,1479,,,
3972,28/8/2023,18:38:33,26.87,7.86,8.17,1479,,,
3973,28/8/2023,18:33:33,26.76,7.88,8.754,1479,,,
3974,28/8/2023,18:28:33,26.78,7.89,7.944,1479,,,
3975,28/8/2023,18:23:33,26.7,7.89,7.791,1479,,,
3976,28/8/2023,18:18:34,26.8,7.89,7.799,1484,,,
3977,28/8/2023,18:13:33,26.84,7.91,7.469,1479,,,
3978,28/8/2023,18:08:33,26.94,7.89,7.434,1479,,,
3979,28/8/2023,18:03:33,26.83,7.89,8.215,1479,,,
3980,28/8/2023,17:58:33,26.48,7.9,7.434,1479,,,
3981,28/8/2023,17:53:33,26.84,7.89,7.836,1479,,,
3982,28/8/2023,17:48:33,26.75,7.95,8.164,1479,,,
3983,28/8/2023,17:43:33,26.8,7.92,8.39,1479,,,
3984,28/8/2023,17:38:33,26.95,7.93,8.833,1479,,,
3985,28/8/2023,17:33:33,26.92,7.92,7.639,1479,,,
3986,28/8/2023,17:28:33,26.82,7.92,8.412,1479,,,
3987,28/8/2023,17:23:33,26.57,7.96,7.841,1479,,,
3988,28/8/2023,17:18:33,26.89,7.93,8.907,1479,,,
3989,28/8/2023,17:08:33,26.88,7.91,7.965,1486,,,
3990,28/8/2023,17:03:33,27.02,7.95,8.492,1486,,,
3991,28/8/2023,16:58:33,26.91,7.96,9.104,1486,,,
3992,28/8/2023,16:53:33,27.04,7.94,8.345,1479,,,
3993,28/8/2023,16:48:33,26.96,7.95,8.28,1480,,,
3994,28/8/2023,16:38:33,26.93,7.95,8.061,1480,,,
3995,28/8/2023,16:33:33,27.06,7.97,8.746,1480,,,
3996,28/8/2023,16:28:33,26.89,7.96,8.958,1480,,,
3997,28/8/2023,16:23:33,26.97,7.96,8.746,1480,,,
3998,28/8/2023,16:18:33,26.8,7.96,8.689,1480,,,
3999,28/8/2023,16:13:33,27.04,7.98,8.63,1473,,,
4000,28/8/2023,16:08:33,27,7.97,9.476,1476,,,
4001,28/8/2023,16:03:33,27.06,7.99,10.037,1480,,,
4002,28/8/2023,15:58:33,27.02,7.97,9.206,1476,,,
4003,28/8/2023,15:53:33,27.14,7.99,9.184,1469,,,
4004,28/8/2023,15:48:33,27.02,7.97,9.162,1476,,,
4005,28/8/2023,15:43:33,27.04,7.99,8.418,1476,,,
4006,28/8/2023,15:38:33,27.03,8.02,9.206,1476,,,
4007,28/8/2023,15:33:33,27.11,8,9.599,1476,,,
4008,28/8/2023,15:28:33,26.99,8.02,9.869,1480,,,
4009,28/8/2023,15:23:34,27,8.01,9.811,1476,,,
4010,28/8/2023,15:18:33,27.06,8.02,9.031,1476,,,
4011,28/8/2023,15:13:33,27.03,8.03,9.498,1476,,,
4012,28/8/2023,15:08:33,27.1,8.03,9.176,1480,,,
4013,28/8/2023,15:03:33,27.17,8.04,9.541,1476,,,
4014,28/8/2023,14:58:33,27.06,8.01,9.096,1476,,,
4015,28/8/2023,14:53:33,27.11,8.03,9.971,1471,,,
4016,28/8/2023,14:48:33,27.08,8.04,10.073,1471,,,
4017,28/8/2023,14:43:33,27.12,8.03,9.679,1471,,,
4018,28/8/2023,14:38:33,27.21,8.02,9.227,1476,,,
4019,28/8/2023,14:33:33,27.06,8.01,10.139,1471,,,
4020,28/8/2023,14:28:33,27.43,8.04,9.606,1471,,,
4021,28/8/2023,14:23:33,27.29,8.01,9.934,1471,,,
4022,28/8/2023,14:18:33,27.05,8.04,10.278,1471,,,
4023,28/8/2023,14:13:33,26.97,8.01,10.234,1471,,,
4024,28/8/2023,14:08:33,27.16,7.99,9.701,1471,,,
4025,28/8/2023,14:03:33,27.23,8.01,9.643,1471,,,
4026,28/8/2023,13:58:33,27.12,7.99,9.665,1471,,,
4027,28/8/2023,13:53:33,26.94,8.01,8.914,1471,,,
4028,28/8/2023,13:48:33,27.34,7.98,10.094,1471,,,
4029,28/8/2023,13:43:33,27.26,7.98,9.686,1471,,,
4030,28/8/2023,13:38:33,27.2,8,8.28,1471,,,
4031,28/8/2023,13:33:33,27.12,7.97,9.643,1471,,,
4032,28/8/2023,13:28:33,27.18,7.99,9.606,1471,,,
4033,28/8/2023,13:23:33,27.15,8,9.235,1471,,,
4034,28/8/2023,13:18:33,27.24,7.97,9.409,1471,,,
4035,28/8/2023,13:13:33,27.19,7.97,9.73,1471,,,
4036,28/8/2023,13:08:33,27.22,7.97,9.774,1471,,,
4037,28/8/2023,13:03:33,27.14,7.99,9.978,1471,,,
4038,28/8/2023,12:58:33,27.15,7.97,10.131,1472,,,
4039,28/8/2023,12:53:33,27.08,7.97,10.43,1471,,,
4040,28/8/2023,12:48:45,27.25,7.95,9.92,1471,,,
4041,28/8/2023,12:43:33,27.2,7.97,10.16,1464,,,
4042,28/8/2023,12:38:33,27.18,7.96,10.153,1471,,,
4043,28/8/2023,12:33:33,27.25,7.96,10.058,1471,,,
4044,28/8/2023,12:28:33,27.24,7.94,9.161,1471,,,
4045,28/8/2023,12:23:33,27.11,7.98,9.723,1471,,,
4046,28/8/2023,12:18:33,27.33,7.93,9.336,1471,,,
4047,28/8/2023,12:08:33,27.28,7.96,10.4,1464,,,
4048,28/8/2023,12:03:33,27.41,7.94,10.532,1464,,,
4049,28/8/2023,11:58:33,27.2,7.96,10.634,1464,,,
4050,28/8/2023,11:53:33,27.18,7.92,10.343,1464,,,
4051,28/8/2023,11:48:33,27.28,7.93,10.378,1464,,,
4052,28/8/2023,11:43:33,27.76,7.91,9.794,1464,,,
4053,28/8/2023,11:38:33,27.17,7.9,9.489,1464,,,
4054,28/8/2023,11:33:33,27.34,7.92,9.876,1464,,,
4055,28/8/2023,11:28:34,27.65,7.9,9.62,1464,,,
4056,28/8/2023,11:23:33,27.35,7.9,10.248,1464,,,
4057,28/8/2023,11:18:33,27.19,7.89,10.474,1474,,,
4058,28/8/2023,11:13:33,27.26,7.89,9.686,1467,,,
4059,28/8/2023,11:08:33,27.2,7.89,9.395,1467,,,
4060,28/8/2023,11:03:33,27.51,7.86,8.388,1467,,,
4061,28/8/2023,10:58:33,27.26,7.88,7.412,1467,,,
4062,28/8/2023,10:53:33,26.83,7.87,9.352,1471,,,
4063,28/8/2023,10:48:33,27.28,7.83,8.899,1467,,,
4064,28/8/2023,10:43:33,27.28,7.84,9.132,1467,,,
4065,28/8/2023,10:38:33,27.07,7.82,9.468,1467,,,
4066,28/8/2023,10:33:33,27.34,7.81,9.256,1471,,,
4067,28/8/2023,10:28:33,27.21,7.83,9.183,1467,,,
4068,28/8/2023,10:23:33,27.35,7.8,9.023,1467,,,
4069,28/8/2023,10:18:33,27.27,7.81,9.19,1467,,,
4070,28/8/2023,10:13:33,27.37,7.77,8.257,1471,,,
4071,28/8/2023,10:08:33,27.28,7.76,9.38,1467,,,
4072,28/8/2023,10:03:33,27.32,7.78,8.476,1467,,,
4073,28/8/2023,9:58:33,27.42,7.76,9.678,1460,,,
4074,28/8/2023,9:53:34,27.21,7.77,8.462,1460,,,
4075,28/8/2023,9:48:33,27.08,7.76,8.264,1460,,,
4076,28/8/2023,9:43:33,27.37,7.76,8.257,1460,,,
4077,28/8/2023,9:38:33,27.43,7.75,9.219,1464,,,
4078,28/8/2023,9:33:33,27.3,7.74,8.491,1464,,,
4079,28/8/2023,9:28:33,27.68,7.72,8.33,1460,,,
4080,28/8/2023,9:18:33,27.34,7.71,8.046,1460,,,
4081,28/8/2023,9:13:33,27.34,7.69,7.886,1454,,,
4082,28/8/2023,9:08:33,27.29,7.72,7.791,1454,,,
4083,28/8/2023,9:03:33,27.28,7.7,7.782,1454,,,
4084,28/8/2023,8:58:33,27.42,7.71,7.521,1454,,,
4085,28/8/2023,8:53:33,27.31,7.72,7.972,1447,,,
4086,28/8/2023,8:48:33,27.24,7.7,8.205,1447,,,
4087,28/8/2023,8:43:33,27.35,7.72,8.44,1447,,,
4088,28/8/2023,8:38:33,27.28,7.73,8.738,1442,,,
4089,28/8/2023,8:33:33,26.8,7.7,8.156,1442,,,
4090,28/8/2023,8:28:33,27.37,7.7,8.351,1442,,,
4091,28/8/2023,8:23:33,27.46,7.71,7.842,1442,,,
4092,28/8/2023,8:18:33,27.5,7.69,7.441,1442,,,
4093,28/8/2023,8:13:33,27.34,7.7,7.317,1442,,,
4094,28/8/2023,8:08:33,27.3,7.68,7.157,1435,,,
4095,28/8/2023,7:58:33,27.28,7.7,7.543,1435,,,
4096,28/8/2023,7:53:33,27.14,7.68,7.359,1435,,,
4097,28/8/2023,7:48:33,27.43,7.69,7.616,1435,,,
4098,28/8/2023,7:43:33,27.46,7.69,6.792,1435,,,
4099,28/8/2023,7:38:33,27.41,7.68,6.012,1435,,,
4100,28/8/2023,7:33:33,27.42,7.69,6.435,1435,,,
4101,28/8/2023,7:28:33,27.33,7.69,7.193,1435,,,
4102,28/8/2023,7:23:33,27.51,7.69,7.271,1428,,,
4103,28/8/2023,7:18:33,27.42,7.71,7.155,1428,,,
4104,28/8/2023,7:08:33,27.48,7.69,6.981,1428,,,
4105,28/8/2023,7:03:33,27.52,7.71,6.515,1428,,,
4106,28/8/2023,6:58:33,27.32,7.7,6.761,1424,,,
4107,28/8/2023,6:53:33,27.55,7.69,7.12,1424,,,
4108,28/8/2023,6:48:33,27.66,7.7,5.859,1424,,,
4109,28/8/2023,6:43:33,27.48,7.68,6.527,1424,,,
4110,28/8/2023,6:38:33,26.86,7.7,6.17,1424,,,
4111,28/8/2023,6:33:33,27.57,7.69,5.72,1424,,,
4112,28/8/2023,6:28:33,27.56,7.68,8.14,1424,,,
4113,28/8/2023,6:23:33,27.64,7.69,6.646,1419,,,
4114,28/8/2023,6:18:33,27.58,7.71,6.863,1419,,,
4115,28/8/2023,6:13:33,27.89,7.7,6.325,1419,,,
4116,28/8/2023,6:08:33,27.52,7.7,6.709,1419,,,
4117,28/8/2023,6:03:33,27.57,7.69,7.045,1412,,,
4118,28/8/2023,5:58:33,27.39,7.69,6.25,1412,,,
4119,28/8/2023,5:53:33,27.55,7.72,6.529,1412,,,
4120,28/8/2023,5:48:33,27.49,7.69,7.047,1412,,,
4121,28/8/2023,5:43:34,27.53,7.72,6.362,1412,,,
4122,28/8/2023,5:38:34,27.5,7.72,6.335,1412,,,
4123,28/8/2023,5:33:33,27.61,7.71,6.034,1412,,,
4124,28/8/2023,5:28:33,27.7,7.73,7.062,1412,,,
4125,28/8/2023,5:23:33,27.51,7.73,6.651,1412,,,
4126,28/8/2023,5:08:33,27.22,7.7,6.009,1412,,,
4127,28/8/2023,5:03:33,27.69,7.7,7.513,1412,,,
4128,28/8/2023,4:53:33,27.56,7.71,7.091,1412,,,
4129,28/8/2023,4:48:33,27.74,7.72,6.872,1401,,,
4130,28/8/2023,4:43:33,27.16,7.73,6.924,1405,,,
4131,28/8/2023,4:38:33,27.73,7.72,6.157,1401,,,
4132,28/8/2023,4:33:33,27.66,7.73,7.01,1405,,,
4133,28/8/2023,4:28:33,27.6,7.72,6.709,1401,,,
4134,28/8/2023,4:23:33,27.72,7.71,7.841,1401,,,
4135,28/8/2023,4:18:33,28.24,7.74,7.971,1401,,,
4136,28/8/2023,4:08:33,27.73,7.74,6.658,1391,,,
4137,28/8/2023,4:03:33,27.67,7.75,7.098,1387,,,
4138,28/8/2023,3:53:33,27.62,7.75,7.12,1369,,,
4139,28/8/2023,3:43:33,27.73,7.75,7.03,1369,,,
4140,28/8/2023,3:38:33,27.66,7.76,7.316,1360,,,
4141,28/8/2023,3:33:33,27.11,7.75,7.819,1355,,,
4142,28/8/2023,3:28:33,27.84,7.76,6.622,1355,,,
4143,28/8/2023,3:23:33,27.72,7.76,8.315,1355,,,
4144,28/8/2023,3:18:33,27.74,7.75,8.277,1352,,,
4145,28/8/2023,3:13:33,27.8,7.77,7.141,1352,,,
4146,28/8/2023,3:08:33,27.63,7.75,7.389,1347,,,
4147,28/8/2023,3:03:33,27.77,7.75,7.92,1352,,,
4148,28/8/2023,2:58:33,27.75,7.77,6.921,1347,,,
4149,28/8/2023,2:53:33,27.75,7.75,7.752,1347,,,
4150,28/8/2023,2:43:33,27.75,7.81,8.606,1344,,,
4151,28/8/2023,2:38:33,27.89,7.8,7.183,1344,,,
4152,28/8/2023,2:28:33,27.8,7.8,7.514,1339,,,
4153,28/8/2023,2:23:33,27.8,7.8,7.236,1339,,,
4154,28/8/2023,2:18:33,27.79,7.79,6.921,1339,,,
4155,28/8/2023,2:13:33,27.78,7.79,8.109,1334,,,
4156,28/8/2023,2:08:33,28.01,7.8,7.942,1334,,,
4157,28/8/2023,2:03:33,27.83,7.8,7.478,1339,,,
4158,28/8/2023,1:58:33,27.94,7.8,7.483,1339,,,
4159,28/8/2023,1:53:33,27.93,7.81,8.138,1339,,,
4160,28/8/2023,1:48:33,27.9,7.82,8.226,1339,,,
